College,Branch,Category,Rank
E212,IE,2AK,26839
E212,IE,2AR,23909
E212,IE,2BG,29851
E212,IE,2BK,0
E212,IE,2BR,0
E212,IE,3AG,16793
E212,IE,3AK,0
E212,IE,3AR,0
E212,IE,3BG,17587
E212,IE,3BK,0
E212,IE,3BR,19302
E212,IE,GM,16565
E212,IE,GMK,16982
E212,IE,GMR,18978
E212,IE,SCG,68757
E212,IE,SCK,86560
E212,IE,SCR,91353
E212,IE,STG,90971
E212,IE,STK,0
E212,IE,STR,104789
E212,ME,1G,0
E212,ME,1K,0
E212,ME,1R,168767
E212,ME,2AG,100771
E212,ME,2AK,0
E212,ME,2AR,0
E212,ME,2BG,0
E212,ME,2BK,0
E212,ME,2BR,0
E212,ME,3AG,0
E212,ME,3AK,0
E212,ME,3AR,0
E212,ME,3BG,0
E212,ME,3BK,0
E212,ME,3BR,0
E212,ME,GM,96723
E212,ME,GMK,0
E212,ME,GMR,121595
E212,ME,SCG,170160
E212,ME,SCK,0
E212,ME,SCR,0
E212,ME,STG,0
E212,ME,STK,0
E212,ME,STR,0
E213,CE,1G,0
E213,CE,1K,0
E213,CE,1R,0
E213,CE,2AG,0
E213,CE,2AK,0
E213,CE,2AR,0
E213,CE,2BG,0
E213,CE,2BK,0
E213,CE,2BR,0
E213,CE,3AG,0
E213,CE,3AK,0
E213,CE,3AR,0
E213,CE,3BG,0
E213,CE,3BK,0
E213,CE,3BR,0
E213,CE,GM,193245
E213,CE,GMK,0
E213,CE,GMR,0
E213,CE,SCG,0
E213,CE,SCK,0
E213,CE,SCR,0
E213,CE,STG,0
E213,CE,STK,0
E213,CE,STR,0
E213,CS,1G,74262
E213,CS,1K,0
E213,CS,1R,0
E213,CS,2AG,88065
E213,CS,2AK,0
E213,CS,2AR,0
E213,CS,2BG,0
E213,CS,2BK,0
E213,CS,2BR,0
E213,CS,3AG,0
E213,CS,3AK,0
E213,CS,3AR,0
E213,CS,3BG,78194
E213,CS,3BK,0
E213,CS,3BR,0
E213,CS,GM,71010
E213,CS,GMK,0
E213,CS,GMR,73479
E213,CS,SCG,92706
E213,CS,SCK,0
E213,CS,SCR,119334
E213,CS,STG,75504
E213,CS,STK,99692
E213,CS,STR,0
E213,EC,1G,107530
E213,EC,1K,0
E213,EC,1R,0
E213,EC,2AG,110325
E213,EC,2AK,0
E213,EC,2AR,123679
E213,EC,2BG,0
E213,EC,2BK,0
E213,EC,2BR,0
E213,EC,3AG,0
E213,EC,3AK,0
E213,EC,3AR,0
E213,EC,3BG,0
E213,EC,3BK,0
E213,EC,3BR,0
E213,EC,GM,98972
E213,EC,GMK,0
E213,EC,GMR,103831
E213,EC,SCG,107121
E213,EC,SCK,0
E213,EC,SCR,0
E213,EC,STG,104455
E213,EC,STK,0
E213,EC,STR,0
E213,EE,1G,0
E213,EE,1K,0
E213,EE,1R,0
E213,EE,2AG,0
E213,EE,2AK,0
E213,EE,2AR,0
E213,EE,2BG,0
E213,EE,2BK,0
E213,EE,2BR,0
E213,EE,3AG,0
E213,EE,3AK,0
E213,EE,3AR,0
E213,EE,3BG,0
E213,EE,3BK,0
E213,EE,3BR,0
E213,EE,GM,202933
E213,EE,GMK,0
E213,EE,GMR,0
E213,EE,SCG,0
E213,EE,SCK,0
E213,EE,SCR,0
E213,EE,STG,0
E213,EE,STK,0
E213,EE,STR,0
E213,ME,1G,0
E213,ME,1K,0
E213,ME,1R,0
E213,ME,2AG,0
E213,ME,2AK,0
E213,ME,2AR,0
E213,ME,2BG,0
E213,ME,2BK,0
E213,ME,2BR,0
E213,ME,3AG,0
E213,ME,3AK,0
E213,ME,3AR,0
E213,ME,3BG,0
E213,ME,3BK,0
E213,ME,3BR,0
E213,ME,GM,0
E213,ME,GMK,0
E213,ME,GMR,0
E213,ME,SCG,0
E213,ME,SCK,0
E213,ME,SCR,0
E213,ME,STG,0
E213,ME,STK,0
E213,ME,STR,0
E216,AI,1G,0
E216,AI,1K,0
E216,AI,1R,0
E216,AI,2AG,87705
E216,AI,2AK,0
E216,AI,2AR,0
E216,AI,2BG,84940
E216,AI,2BK,0
E216,AI,2BR,0
E216,AI,3AG,0
E216,AI,3AK,0
E216,AI,3AR,0
E216,AI,3BG,0
E216,AI,3BK,0
E216,AI,3BR,0
E216,AI,GM,82802
E216,AI,GMK,0
E216,AI,GMR,82925
E216,AI,SCG,119326
E216,AI,SCK,0
E216,AI,SCR,161548
E216,AI,STG,182968
E216,AI,STK,0
E216,AI,STR,0
E216,CE,1G,0
E216,CE,1K,0
E216,CE,1R,0
E216,CE,2AG,0
E216,CE,2AK,0
E216,CE,2AR,0
E216,CE,2BG,0
E216,CE,2BK,0
E216,CE,2BR,0
E216,CE,3AG,0
E216,CE,3AK,0
E216,CE,3AR,0
E216,CE,3BG,0
E216,CE,3BK,0
E216,CE,3BR,0
E216,CE,GM,202254
E216,CE,GMK,0
E216,CE,GMR,0
E216,CE,SCG,0
E216,CE,SCK,0
E216,CE,SCR,0
E216,CE,STG,0
E216,CE,STK,0
E216,CE,STR,0
E216,CS,1G,64251
E216,CS,1K,0
E216,CS,1R,0
E216,CS,2AG,65946
E216,CS,2AK,0
E216,CS,2AR,0
E216,CS,2BG,0
E216,CS,2BK,0
E216,CS,2BR,0
E216,CS,3AG,0
E216,CS,3AK,0
E216,CS,3AR,0
E216,CS,3BG,0
E216,CS,3BK,0
E216,CS,3BR,0
E216,CS,GM,57919
E216,CS,GMK,0
E216,CS,GMR,61927
E216,CS,SCG,59057
E216,CS,SCK,0
E216,CS,SCR,0
E216,CS,STG,0
E216,CS,STK,0
E216,CS,STR,0
E216,EE,1G,0
E216,EE,1K,0
E216,EE,1R,0
E216,EE,2AG,130952
E216,EE,2AK,0
E216,EE,2AR,181526
E216,EE,2BG,0
E216,EE,2BK,0
E216,EE,2BR,0
E216,EE,3AG,151882
E216,EE,3AK,190015
E216,EE,3AR,0
E216,EE,3BG,0
E216,EE,3BK,0
E216,EE,3BR,0
E216,EE,GM,119355
E216,EE,GMK,0
E216,EE,GMR,0
E216,EE,SCG,195084
E216,EE,SCK,0
E216,EE,SCR,0
E216,EE,STG,0
E216,EE,STK,0
E216,EE,STR,0
E220,BB,1G,59458
E220,BB,1K,0
E220,BB,1R,0
E220,BB,2AG,54498
E220,BB,2AK,0
E220,BB,2AR,0
E220,BB,2BG,64150
E220,BB,2BK,0
E220,BB,2BR,140405
E220,BB,3AG,0
E220,BB,3AK,0
E220,BB,3AR,0
E220,BB,3BG,49267
E220,BB,3BK,0
E220,BB,3BR,0
E220,BB,GM,49150
E220,BB,GMK,71472
E220,BB,GMR,61899
E220,BB,SCG,133236
E220,BB,SCK,0
E220,BB,SCR,138673
E220,BB,STG,66613
E220,BB,STK,0
E220,BB,STR,0
E220,BJ,1G,97005
E220,BJ,1K,0
E220,BJ,1R,0
E220,BJ,2AG,89971
E220,BJ,2AK,0
E220,BJ,2AR,152073
E220,BJ,2BG,0
E220,BJ,2BK,0
E220,BJ,2BR,0
E220,BJ,3AG,81998
E220,BJ,3AK,0
E220,BJ,3AR,0
E220,BJ,3BG,79641
E220,BJ,3BK,0
E220,BJ,3BR,0
E220,BJ,GM,79447
E220,BJ,GMK,0
E220,BJ,GMR,106008
E220,BJ,SCG,162251
E220,BJ,SCK,0
E220,BJ,SCR,0
E220,BJ,STG,165166
E220,BJ,STK,0
E220,BJ,STR,0
E220,BL,1G,98130
E220,BL,1K,0
E220,BL,1R,0
E220,BL,2AG,92618
E220,BL,2AK,0
E220,BL,2AR,126269
E220,BL,2BG,0
E220,BL,2BK,0
E220,BL,2BR,0
E220,BL,3AG,67283
E220,BL,3AK,147745
E220,BL,3AR,0
E220,BL,3BG,67960
E220,BL,3BK,0
E220,BL,3BR,0
E220,BL,GM,60748
E220,BL,GMK,0
E220,BL,GMR,78136
E220,BL,SCG,146241
E220,BL,SCK,0
E220,BL,SCR,0
E220,BL,STG,149611
E220,BL,STK,0
E220,BL,STR,0
E220,BP,1G,141792
E220,BP,1K,0
E220,BP,1R,0
E220,BP,2AG,132474
E220,BP,2AK,0
E220,BP,2AR,180087
E220,BP,2BG,152096
E220,BP,2BK,0
E220,BP,2BR,0
E220,BP,3AG,126378
E220,BP,3AK,0
E220,BP,3AR,0
E220,BP,3BG,158059
E220,BP,3BK,0
E220,BP,3BR,0
E220,BP,GM,124188
E220,BP,GMK,0
E220,BP,GMR,144703
E220,BP,SCG,193172
E220,BP,SCK,0
E220,BP,SCR,0
E220,BP,STG,0
E220,BP,STK,0
E220,BP,STR,0
E220,BW,1G,54714
E220,BW,1K,0
E220,BW,1R,56436
E220,BW,2AG,49326
E220,BW,2AK,63298
E220,BW,2AR,64127
E220,BW,2BG,49764
E220,BW,2BK,0
E220,BW,2BR,75907
E220,BW,3AG,43936
E220,BW,3AK,0
E220,BW,3AR,55432
E220,BW,3BG,44894
E220,BW,3BK,57060
E220,BW,3BR,54786
E220,BW,GM,40850
E220,BW,GMK,55779
E220,BW,GMR,53141
E220,BW,SCG,121352
E220,BW,SCK,168478
E220,BW,SCR,174095
E220,BW,STG,168770
E220,BW,STK,175301
E220,BW,STR,178671
E220,CW,1G,57296
E220,CW,1K,0
E220,CW,1R,80110
E220,CW,2AG,57442
E220,CW,2AK,0
E220,CW,2AR,0
E220,CW,2BG,57728
E220,CW,2BK,0
E220,CW,2BR,0
E220,CW,3AG,52279
E220,CW,3AK,0
E220,CW,3AR,62821
E220,CW,3BG,50511
E220,CW,3BK,0
E220,CW,3BR,0
E220,CW,GM,49582
E220,CW,GMK,65436
E220,CW,GMR,57245
E220,CW,SCG,127235
E220,CW,SCK,0
E220,CW,SCR,0
E220,CW,STG,194619
E220,CW,STK,0
E220,CW,STR,0
E220,DB,1G,0
E220,DB,1K,0
E220,DB,1R,0
E220,DB,2AG,163788
E220,DB,2AK,0
E220,DB,2AR,0
E220,DB,2BG,0
E220,DB,2BK,0
E220,DB,2BR,0
E220,DB,3AG,0
E220,DB,3AK,0
E220,DB,3AR,0
E220,DB,3BG,176313
E220,DB,3BK,0
E220,DB,3BR,0
E220,DB,GM,141101
E220,DB,GMK,0
E220,DB,GMR,0
E220,DB,SCG,202904
E220,DB,SCK,0
E220,DB,SCR,0
E220,DB,STG,0
E220,DB,STK,0
E220,DB,STR,0
E221,AI,1G,103608
E221,AI,1K,0
E221,AI,1R,0
E221,AI,2AG,93229
E221,AI,2AK,0
E221,AI,2AR,101640
E221,AI,2BG,95172
E221,AI,2BK,109375
E221,AI,2BR,0
E221,AI,3AG,91103
E221,AI,3AK,0
E221,AI,3AR,0
E221,AI,3BG,89619
E221,AI,3BK,0
E221,AI,3BR,0
E221,AI,GM,86947
E221,AI,GMK,0
E221,AI,GMR,91531
E221,AI,SCG,168029
E221,AI,SCK,0
E221,AI,SCR,190506
E221,AI,STG,178888
E221,AI,STK,0
E221,AI,STR,0
E221,CE,1G,0
E221,CE,1K,0
E221,CE,1R,0
E221,CE,2AG,0
E221,CE,2AK,0
E221,CE,2AR,0
E221,CE,2BG,0
E221,CE,2BK,0
E221,CE,2BR,0
E221,CE,3AG,0
E221,CE,3AK,0
E221,CE,3AR,0
E221,CE,3BG,0
E221,CE,3BK,0
E221,CE,3BR,0
E221,CE,GM,192431
E221,CE,GMK,0
E221,CE,GMR,0
E221,CE,SCG,0
E221,CE,SCK,0
E221,CE,SCR,0
E221,CE,STG,0
E221,CE,STK,0
E221,CE,STR,0
E221,CS,1G,64951
E221,CS,1K,0
E221,CS,1R,0
E221,CS,2AG,72353
E221,CS,2AK,73208
E221,CS,2AR,76018
E221,CS,2BG,63865
E221,CS,2BK,0
E221,CS,2BR,0
E221,CS,3AG,79027
E221,CS,3AK,0
E221,CS,3AR,0
E221,CS,3BG,66533
E221,CS,3BK,0
E221,CS,3BR,72725
E221,CS,GM,63655
E221,CS,GMK,65924
E221,CS,GMR,70173
E221,CS,SCG,121062
E221,CS,SCK,127023
E221,CS,SCR,137524
E221,CS,STG,87782
E221,CS,STK,0
E221,CS,STR,157122
E221,EC,1G,106859
E221,EC,1K,0
E221,EC,1R,107292
E221,EC,2AG,87305
E221,EC,2AK,0
E221,EC,2AR,0
E221,EC,2BG,92895
E221,EC,2BK,0
E221,EC,2BR,0
E221,EC,3AG,91885
E221,EC,3AK,0
E221,EC,3AR,0
E221,EC,3BG,79444
E221,EC,3BK,0
E221,EC,3BR,0
E221,EC,GM,72825
E221,EC,GMK,77737
E221,EC,GMR,80294
E221,EC,SCG,173682
E221,EC,SCK,0
E221,EC,SCR,0
E221,EC,STG,162702
E221,EC,STK,0
E221,EC,STR,0
E221,ME,1G,0
E221,ME,1K,0
E221,ME,1R,0
E221,ME,2AG,0
E221,ME,2AK,0
E221,ME,2AR,0
E221,ME,2BG,0
E221,ME,2BK,0
E221,ME,2BR,0
E221,ME,3AG,0
E221,ME,3AK,0
E221,ME,3AR,0
E221,ME,3BG,0
E221,ME,3BK,0
E221,ME,3BR,0
E221,ME,GM,177898
E221,ME,GMK,0
E221,ME,GMR,0
E221,ME,SCG,0
E221,ME,SCK,0
E221,ME,SCR,0
E221,ME,STG,0
E221,ME,STK,0
E221,ME,STR,0
E222,CS,1G,49924
E222,CS,1K,0
E222,CS,1R,0
E222,CS,2AG,51286
E222,CS,2AK,72867
E222,CS,2AR,66209
E222,CS,2BG,53784
E222,CS,2BK,0
E222,CS,2BR,73147
E222,CS,3AG,45954
E222,CS,3AK,0
E222,CS,3AR,0
E222,CS,3BG,45929
E222,CS,3BK,0
E222,CS,3BR,49023
E222,CS,GM,42781
E222,CS,GMK,49077
E222,CS,GMR,48209
E222,CS,SCG,98931
E222,CS,SCK,139889
E222,CS,SCR,117472
E222,CS,STG,111300
E222,CS,STK,0
E222,CS,STR,125136
E222,CY-CS,1G,62144
E222,CY-CS,1K,0
E222,CY-CS,1R,109033
E222,CY-CS,2AG,64914
E222,CY-CS,2AK,0
E222,CY-CS,2AR,0
E222,CY-CS,2BG,70845
E222,CY-CS,2BK,0
E222,CY-CS,2BR,0
E222,CY-CS,3AG,58028
E222,CY-CS,3AK,0
E222,CY-CS,3AR,59250
E222,CY-CS,3BG,58157
E222,CY-CS,3BK,0
E222,CY-CS,3BR,0
E222,CY-CS,GM,57126
E222,CY-CS,GMK,90574
E222,CY-CS,GMR,57607
E222,CY-CS,SCG,132350
E222,CY-CS,SCK,0
E222,CY-CS,SCR,0
E222,CY-CS,STG,143286
E222,CY-CS,STK,0
E222,CY-CS,STR,0
E222,EC,1G,69881
E222,EC,1K,117208
E222,EC,1R,0
E222,EC,2AG,64007
E222,EC,2AK,0
E222,EC,2AR,74112
E222,EC,2BG,61446
E222,EC,2BK,0
E222,EC,2BR,0
E222,EC,3AG,62358
E222,EC,3AK,0
E222,EC,3AR,0
E222,EC,3BG,58302
E222,EC,3BK,0
E222,EC,3BR,0
E222,EC,GM,56560
E222,EC,GMK,0
E222,EC,GMR,68454
E222,EC,SCG,142313
E222,EC,SCK,0
E222,EC,SCR,177044
E222,EC,STG,190693
E222,EC,STK,0
E222,EC,STR,0
E222,ME,1G,0
E222,ME,1K,0
E222,ME,1R,0
E222,ME,2AG,0
E222,ME,2AK,0
E222,ME,2AR,0
E222,ME,2BG,0
E222,ME,2BK,0
E222,ME,2BR,0
E222,ME,3AG,0
E222,ME,3AK,0
E222,ME,3AR,0
E222,ME,3BG,0
E222,ME,3BK,0
E222,ME,3BR,0
E222,ME,GM,186101
E222,ME,GMK,0
E222,ME,GMR,0
E222,ME,SCG,0
E222,ME,SCK,0
E222,ME,SCR,0
E222,ME,STG,0
E222,ME,STK,0
E222,ME,STR,0
E225,DG,1G,0
E225,DG,1K,0
E225,DG,1R,0
E225,DG,2AG,161294
E225,DG,2AK,0
E225,DG,2AR,0
E225,DG,2BG,151889
E225,DG,2BK,0
E225,DG,2BR,0
E225,DG,3AG,0
E225,DG,3AK,0
E225,DG,3AR,0
E225,DG,3BG,0
E225,DG,3BK,0
E225,DG,3BR,0
E225,DG,GM,116873
E225,DG,GMK,134151
E225,DG,GMR,136304
E225,DG,SCG,202736
E225,DG,SCK,0
E225,DG,SCR,0
E225,DG,STG,0
E225,DG,STK,0
E225,DG,STR,0
E227,CE,1G,0
E227,CE,1K,0
E227,CE,1R,0
E227,CE,2AG,0
E227,CE,2AK,0
E227,CE,2AR,0
E227,CE,2BG,0
E227,CE,2BK,0
E227,CE,2BR,0
E227,CE,3AG,0
E227,CE,3AK,0
E227,CE,3AR,0
E227,CE,3BG,0
E227,CE,3BK,0
E227,CE,3BR,0
E227,CE,GM,0
E227,CE,GMK,0
E227,CE,GMR,0
E227,CE,SCG,0
E227,CE,SCK,0
E227,CE,SCR,0
E227,CE,STG,0
E227,CE,STK,0
E227,CE,STR,0
E227,CS,1G,71535
E227,CS,1K,0
E227,CS,1R,0
E227,CS,2AG,80043
E227,CS,2AK,83050
E227,CS,2AR,94428
E227,CS,2BG,79149
E227,CS,2BK,0
E227,CS,2BR,85089
E227,CS,3AG,71111
E227,CS,3AK,0
E227,CS,3AR,0
E227,CS,3BG,74245
E227,CS,3BK,0
E227,CS,3BR,78008
E227,CS,GM,70017
E227,CS,GMK,73896
E227,CS,GMR,73092
E227,CS,SCG,124618
E227,CS,SCK,139263
E227,CS,SCR,163228
E227,CS,STG,146361
E227,CS,STK,0
E227,CS,STR,183936
E227,EC,1G,97232
E227,EC,1K,0
E227,EC,1R,0
E227,EC,2AG,85056
E227,EC,2AK,0
E227,EC,2AR,0
E227,EC,2BG,105374
E227,EC,2BK,0
E227,EC,2BR,0
E227,EC,3AG,82096
E227,EC,3AK,0
E227,EC,3AR,85851
E227,EC,3BG,82360
E227,EC,3BK,0
E227,EC,3BR,0
E227,EC,GM,79546
E227,EC,GMK,79987
E227,EC,GMR,83635
E227,EC,SCG,138499
E227,EC,SCK,0
E227,EC,SCR,169748
E227,EC,STG,147077
E227,EC,STK,0
E227,EC,STR,0
E227,ME,1G,0
E227,ME,1K,0
E227,ME,1R,0
E227,ME,2AG,0
E227,ME,2AK,0
E227,ME,2AR,0
E227,ME,2BG,0
E227,ME,2BK,0
E227,ME,2BR,0
E227,ME,3AG,0
E227,ME,3AK,0
E227,ME,3AR,0
E227,ME,3BG,0
E227,ME,3BK,0
E227,ME,3BR,0
E227,ME,GM,108862
E227,ME,GMK,0
E227,ME,GMR,0
E227,ME,SCG,0
E227,ME,SCK,0
E227,ME,SCR,0
E227,ME,STG,0
E227,ME,STK,0
E227,ME,STR,0
E232,AM,1G,21519
E232,AM,1K,0
E232,AM,1R,0
E232,AM,2AG,22553
E232,AM,2AK,46781
E232,AM,2AR,30826
E232,AM,2BG,21446
E232,AM,2BK,0
E232,AM,2BR,0
E232,AM,3AG,18045
E232,AM,3AK,0
E232,AM,3AR,0
E232,AM,3BG,18400
E232,AM,3BK,0
E232,AM,3BR,21959
E232,AM,GM,17258
E232,AM,GMK,32960
E232,AM,GMR,21583
E232,AM,SCG,70350
E232,AM,SCK,86944
E232,AM,SCR,121905
E232,AM,STG,71981
E232,AM,STK,0
E232,AM,STR,82078
E232,BA,1G,0
E232,BA,1K,156211
E232,BA,1R,0
E232,BA,2AG,59190
E232,BA,2AK,0
E232,BA,2AR,0
E232,BA,2BG,0
E232,BA,2BK,0
E232,BA,2BR,0
E232,BA,3AG,0
E232,BA,3AK,0
E232,BA,3AR,0
E232,BA,3BG,0
E232,BA,3BK,0
E232,BA,3BR,0
E232,BA,GM,52442
E232,BA,GMK,0
E232,BA,GMR,63407
E232,BA,SCG,127060
E232,BA,SCK,0
E232,BA,SCR,0
E232,BA,STG,74417
E232,BA,STK,0
E232,BA,STR,0
E232,BB,1G,33951
E232,BB,1K,0
E232,BB,1R,0
E232,BB,2AG,30627
E232,BB,2AK,37035
E232,BB,2AR,33849
E232,BB,2BG,37783
E232,BB,2BK,0
E232,BB,2BR,41520
E232,BB,3AG,25305
E232,BB,3AK,0
E232,BB,3AR,0
E232,BB,3BG,26009
E232,BB,3BK,0
E232,BB,3BR,35821
E232,BB,GM,25112
E232,BB,GMK,30642
E232,BB,GMR,33599
E232,BB,SCG,88371
E232,BB,SCK,137957
E232,BB,SCR,128952
E232,BB,STG,80627
E232,BB,STK,0
E232,BB,STR,95942
E232,BG,1G,23689
E232,BG,1K,0
E232,BG,1R,0
E232,BG,2AG,23274
E232,BG,2AK,53266
E232,BG,2AR,32579
E232,BG,2BG,24253
E232,BG,2BK,0
E232,BG,2BR,0
E232,BG,3AG,20596
E232,BG,3AK,0
E232,BG,3AR,0
E232,BG,3BG,20798
E232,BG,3BK,0
E232,BG,3BR,27303
E232,BG,GM,20198
E232,BG,GMK,30110
E232,BG,GMR,23805
E232,BG,SCG,76181
E232,BG,SCK,126387
E232,BG,SCR,92449
E232,BG,STG,93016
E232,BG,STK,0
E232,BG,STR,107983
E232,BJ,1G,47178
E232,BJ,1K,0
E232,BJ,1R,76720
E232,BJ,2AG,58172
E232,BJ,2AK,0
E232,BJ,2AR,67713
E232,BJ,2BG,50024
E232,BJ,2BK,0
E232,BJ,2BR,0
E232,BJ,3AG,47686
E232,BJ,3AK,0
E232,BJ,3AR,0
E232,BJ,3BG,48567
E232,BJ,3BK,76771
E232,BJ,3BR,0
E232,BJ,GM,45309
E232,BJ,GMK,52350
E232,BJ,GMR,65713
E232,BJ,SCG,134779
E232,BJ,SCK,0
E232,BJ,SCR,0
E232,BJ,STG,156639
E232,BJ,STK,0
E232,BJ,STR,0
E232,BL,1G,65534
E232,BL,1K,0
E232,BL,1R,0
E232,BL,2AG,47542
E232,BL,2AK,0
E232,BL,2AR,0
E232,BL,2BG,92665
E232,BL,2BK,0
E232,BL,2BR,0
E232,BL,3AG,45296
E232,BL,3AK,0
E232,BL,3AR,67986
E232,BL,3BG,47417
E232,BL,3BK,0
E232,BL,3BR,0
E232,BL,GM,41286
E232,BL,GMK,0
E232,BL,GMR,67887
E232,BL,SCG,112448
E232,BL,SCK,0
E232,BL,SCR,0
E232,BL,STG,113203
E232,BL,STK,0
E232,BL,STR,0
E232,BP,1G,124378
E232,BP,1K,0
E232,BP,1R,0
E232,BP,2AG,126696
E232,BP,2AK,0
E232,BP,2AR,0
E232,BP,2BG,106243
E232,BP,2BK,0
E232,BP,2BR,0
E232,BP,3AG,109621
E232,BP,3AK,0
E232,BP,3AR,0
E232,BP,3BG,109951
E232,BP,3BK,0
E232,BP,3BR,0
E232,BP,GM,100966
E232,BP,GMK,155275
E232,BP,GMR,199735
E232,BP,SCG,161823
E232,BP,SCK,0
E232,BP,SCR,0
E232,BP,STG,0
E232,BP,STK,0
E232,BP,STR,0
E232,BU,1G,29277
E232,BU,1K,0
E232,BU,1R,0
E232,BU,2AG,27352
E232,BU,2AK,67395
E232,BU,2AR,31828
E232,BU,2BG,30273
E232,BU,2BK,0
E232,BU,2BR,0
E232,BU,3AG,22756
E232,BU,3AK,0
E232,BU,3AR,0
E232,BU,3BG,22693
E232,BU,3BK,0
E232,BU,3BR,33192
E232,BU,GM,21581
E232,BU,GMK,52400
E232,BU,GMR,26712
E232,BU,SCG,75710
E232,BU,SCK,94084
E232,BU,SCR,92653
E232,BU,STG,95491
E232,BU,STK,0
E232,BU,STR,156312
E232,BW,1G,18493
E232,BW,1K,0
E232,BW,1R,22185
E232,BW,2AG,17015
E232,BW,2AK,20983
E232,BW,2AR,19599
E232,BW,2BG,20011
E232,BW,2BK,0
E232,BW,2BR,24503
E232,BW,3AG,13540
E232,BW,3AK,0
E232,BW,3AR,17182
E232,BW,3BG,15470
E232,BW,3BK,0
E232,BW,3BR,17380
E232,BW,GM,12890
E232,BW,GMK,18186
E232,BW,GMR,16507
E232,BW,SCG,48688
E232,BW,SCK,64211
E232,BW,SCR,75764
E232,BW,STG,52141
E232,BW,STK,63599
E232,BW,STR,65962
E232,CL,1G,0
E232,CL,1K,0
E232,CL,1R,41709
E232,CL,2AG,34770
E232,CL,2AK,0
E232,CL,2AR,0
E232,CL,2BG,0
E232,CL,2BK,0
E232,CL,2BR,0
E232,CL,3AG,0
E232,CL,3AK,0
E232,CL,3AR,0
E232,CL,3BG,32476
E232,CL,3BK,0
E232,CL,3BR,0
E232,CL,GM,31800
E232,CL,GMK,33640
E232,CL,GMR,31984
E232,CL,SCG,80903
E232,CL,SCK,0
E232,CL,SCR,164798
E232,CL,STG,199258
E232,CL,STK,0
E232,CL,STR,0
E232,CN,1G,24664
E232,CN,1K,0
E232,CN,1R,0
E232,CN,2AG,27855
E232,CN,2AK,0
E232,CN,2AR,0
E232,CN,2BG,29059
E232,CN,2BK,0
E232,CN,2BR,99709
E232,CN,3AG,22426
E232,CN,3AK,0
E232,CN,3AR,40059
E232,CN,3BG,22432
E232,CN,3BK,0
E232,CN,3BR,0
E232,CN,GM,22334
E232,CN,GMK,79482
E232,CN,GMR,34092
E232,CN,SCG,83151
E232,CN,SCK,0
E232,CN,SCR,0
E232,CN,STG,88606
E232,CN,STK,0
E232,CN,STR,0
E232,CU,1G,20739
E232,CU,1K,0
E232,CU,1R,0
E232,CU,2AG,20726
E232,CU,2AK,0
E232,CU,2AR,21678
E232,CU,2BG,28024
E232,CU,2BK,0
E232,CU,2BR,50626
E232,CU,3AG,16550
E232,CU,3AK,0
E232,CU,3AR,0
E232,CU,3BG,17249
E232,CU,3BK,0
E232,CU,3BR,0
E232,CU,GM,16238
E232,CU,GMK,19342
E232,CU,GMR,18180
E232,CU,SCG,68188
E232,CU,SCK,178345
E232,CU,SCR,81941
E232,CU,STG,79509
E232,CU,STK,0
E232,CU,STR,152768
E232,DB,1G,133980
E232,DB,1K,0
E232,DB,1R,0
E232,DB,2AG,125644
E232,DB,2AK,0
E232,DB,2AR,0
E232,DB,2BG,105304
E232,DB,2BK,0
E232,DB,2BR,0
E232,DB,3AG,92374
E232,DB,3AK,0
E232,DB,3AR,0
E232,DB,3BG,105127
E232,DB,3BK,0
E232,DB,3BR,0
E232,DB,GM,91556
E232,DB,GMK,134207
E232,DB,GMR,200093
E232,DB,SCG,188118
E232,DB,SCK,0
E232,DB,SCR,0
E232,DB,STG,188541
E232,DB,STK,0
E232,DB,STR,0
E232,DD,1G,111710
E232,DD,1K,0
E232,DD,1R,0
E232,DD,2AG,81918
E232,DD,2AK,0
E232,DD,2AR,0
E232,DD,2BG,74069
E232,DD,2BK,0
E232,DD,2BR,0
E232,DD,3AG,69972
E232,DD,3AK,0
E232,DD,3AR,0
E232,DD,3BG,75555
E232,DD,3BK,0
E232,DD,3BR,0
E232,DD,GM,66360
E232,DD,GMK,100604
E232,DD,GMR,105439
E232,DD,SCG,188264
E232,DD,SCK,0
E232,DD,SCR,0
E232,DD,STG,128251
E232,DD,STK,0
E232,DD,STR,0
E232,DF,1G,46567
E232,DF,1K,0
E232,DF,1R,0
E232,DF,2AG,55482
E232,DF,2AK,0
E232,DF,2AR,0
E232,DF,2BG,42298
E232,DF,2BK,131384
E232,DF,2BR,0
E232,DF,3AG,41024
E232,DF,3AK,0
E232,DF,3AR,49009
E232,DF,3BG,43227
E232,DF,3BK,0
E232,DF,3BR,0
E232,DF,GM,38686
E232,DF,GMK,0
E232,DF,GMR,45001
E232,DF,SCG,120202
E232,DF,SCK,0
E232,DF,SCR,0
E232,DF,STG,161499
E232,DF,STK,0
E232,DF,STR,0
E232,DK,1G,42920
E232,DK,1K,0
E232,DK,1R,73093
E232,DK,2AG,33888
E232,DK,2AK,0
E232,DK,2AR,0
E232,DK,2BG,39916
E232,DK,2BK,0
E232,DK,2BR,0
E232,DK,3AG,25698
E232,DK,3AK,0
E232,DK,3AR,0
E232,DK,3BG,25037
E232,DK,3BK,0
E232,DK,3BR,0
E232,DK,GM,24677
E232,DK,GMK,55323
E232,DK,GMR,38163
E232,DK,SCG,88725
E232,DK,SCK,0
E232,DK,SCR,0
